filename,route,minx,miny,maxx,maxy
O2021_82_20_1_0024_00005079_2000_11000.tif,82-20,496859.00,6220199.00,496959.00,6220299.00
O2023_85_45_1_0026_00002148_9000_0.tif,85-45,655662.00,6178431.00,655762.00,6178531.00
O2021_82_21_1_0005_00001868_11000_5000.tif,82-21,497920.00,6220255.00,498020.00,6220355.00
O2021_82_21_1_0004_00002040_9000_5000.tif,82-21,496592.00,6220266.00,496692.00,6220366.00
O2021_82_20_1_0023_00004974_7000_5000.tif,82-20,496040.00,6220777.00,496140.00,6220877.00
O2021_82_20_1_0024_00005079_5000_5000.tif,82-20,497159.00,6220799.00,497259.00,6220899.00
O2021_82_20_1_0024_00005078_12000_5000.tif,82-20,497858.00,6220267.00,497958.00,6220367.00
O2021_82_20_1_0024_00005077_2000_3000.tif,82-20,496860.00,6219938.00,496960.00,6220038.00
O2021_82_21_1_0005_00001868_4000_4000.tif,82-21,497220.00,6220355.00,497320.00,6220455.00
O2021_82_21_1_0004_00002040_3000_0.tif,82-21,495992.00,6220766.00,496092.00,6220866.00
O2021_82_20_1_0024_00005078_7000_4000.tif,82-20,497358.00,6220367.00,497458.00,6220467.00
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,654987.00,6145286.00,655087.00,6145386.00
O2023_85_45_1_0027_00002592_8770_7000.tif,85-45,656305.00,6178938.00,656405.00,6179038.00
O2021_82_20_1_0023_00004974_13000_7000.tif,82-20,496640.00,6220577.00,496740.00,6220677.00
O2021_82_21_1_0004_00002040_15000_5000.tif,82-21,497192.00,6220266.00,497292.00,6220366.00
O2023_85_45_1_0028_00002924_2000_6000.tif,85-45,656183.00,6178629.00,656283.00,6178729.00
O2021_82_20_1_0024_00005078_8000_4000.tif,82-20,497458.00,6220367.00,497558.00,6220467.00
O2021_82_21_1_0005_00001869_4000_0.tif,82-21,497219.00,6220181.00,497319.00,6220281.00
O2023_85_45_1_0026_00002359_1000_0.tif,85-45,654891.00,6144951.00,654991.00,6145051.00
O2023_85_45_1_0027_00002587_5000_0.tif,85-45,655937.00,6178783.00,656037.00,6178883.00
O2021_82_20_1_0023_00004974_12000_6000.tif,82-20,496540.00,6220677.00,496640.00,6220777.00
O2023_85_45_1_0028_00002927_3000_0.tif,85-45,656282.00,6178753.00,656382.00,6178853.00
O2021_82_21_1_0004_00002040_14000_4000.tif,82-21,497092.00,6220366.00,497192.00,6220466.00
O2023_85_45_1_0028_00002924_3000_7000.tif,85-45,656283.00,6178583.00,656383.00,6178683.00
O2021_82_20_1_0024_00005078_9000_5000.tif,82-20,497558.00,6220267.00,497658.00,6220367.00
O2021_82_20_1_0024_00005079_0_3000.tif,82-20,496659.00,6220999.00,496759.00,6221099.00
O2021_82_20_1_0023_00004975_16000_1000.tif,82-20,496937.00,6220645.00,497037.00,6220745.00
O2021_82_21_1_0005_00001868_5000_5000.tif,82-21,497320.00,6220255.00,497420.00,6220355.00
O2021_82_20_1_0024_00005078_6000_5000.tif,82-20,497258.00,6220267.00,497358.00,6220367.00
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,655087.00,6145386.00,655187.00,6145486.00
O2023_85_45_1_0027_00002591_3000_6000.tif,85-45,655727.00,6178821.00,655827.00,6178921.00
O2021_82_20_1_0023_00004975_8000_0.tif,82-20,496137.00,6220745.00,496237.00,6220845.00
O2023_85_45_1_0026_00002353_3000_7000.tif,85-45,655093.00,6145278.00,655193.00,6145378.00
O2021_82_20_1_0023_00004974_11000_8000.tif,82-20,496440.00,6220477.00,496540.00,6220577.00
O2023_85_45_1_0026_00002356_4000_0.tif,85-45,655187.00,6145425.00,655287.00,6145525.00
O2021_82_20_1_0023_00004974_6000_4000.tif,82-20,495940.00,6220877.00,496040.00,6220977.00
O2023_85_48_1_0053_00000198_3000_7000.tif,85-48,654723.00,6144873.00,654823.00,6144973.00
O2021_82_21_1_0004_00002040_8000_4000.tif,82-21,496492.00,6220366.00,496592.00,6220466.00
O2021_82_21_1_0005_00001868_10000_4000.tif,82-21,497820.00,6220355.00,497920.00,6220455.00
O2021_82_20_1_0024_00005078_13000_4000.tif,82-20,497958.00,6220367.00,498058.00,6220467.00
O2021_82_20_1_0024_00005079_4000_4000.tif,82-20,497059.00,6220899.00,497159.00,6220999.00
O2023_85_48_1_0052_00000185_8750_6000.tif,85-48,654695.00,6144948.00,654795.00,6145048.00
O2021_82_20_1_0023_00004975_7000_0.tif,82-20,496037.00,6220745.00,496137.00,6220845.00
O2021_82_21_1_0004_00002040_7000_4000.tif,82-21,496392.00,6220366.00,496492.00,6220466.00
O2021_82_20_1_0024_00005080_2000_11000.tif,82-20,496858.00,6220731.00,496958.00,6220831.00
O2021_82_20_1_0023_00004974_9000_4000.tif,82-20,496240.00,6220877.00,496340.00,6220977.00
O2021_82_21_1_0005_00001868_2000_4000.tif,82-21,497020.00,6220355.00,497120.00,6220455.00
O2021_82_21_1_0004_00002040_5000_0.tif,82-21,496192.00,6220766.00,496292.00,6220866.00
O2021_82_20_1_0024_00005078_1000_4000.tif,82-20,496758.00,6220367.00,496858.00,6220467.00
O2021_82_21_1_0005_00001868_10000_0.tif,82-21,497820.00,6220755.00,497920.00,6220855.00
O2023_85_45_1_0026_00002355_4000_3000.tif,85-45,655187.00,6145286.00,655287.00,6145386.00
O2021_82_20_1_0024_00005080_11000_10000.tif,82-20,497758.00,6220831.00,497858.00,6220931.00
O2023_85_45_1_0027_00002590_6000_6000.tif,85-45,656030.00,6178660.00,656130.00,6178760.00
O2021_82_20_1_0024_00005077_4000_3000.tif,82-20,497060.00,6219938.00,497160.00,6220038.00
O2021_82_20_1_0024_00005077_13000_3000.tif,82-20,497960.00,6219938.00,498060.00,6220038.00
O2023_85_45_1_0028_00002924_4000_6000.tif,85-45,656383.00,6178629.00,656483.00,6178729.00
O2021_82_20_1_0024_00005079_9000_11000.tif,82-20,497559.00,6220199.00,497659.00,6220299.00
O2021_82_21_1_0005_00001869_2000_0.tif,82-21,497019.00,6220181.00,497119.00,6220281.00
O2021_82_20_1_0023_00004974_15000_7000.tif,82-20,496840.00,6220577.00,496940.00,6220677.00
O2023_85_45_1_0027_00002588_5000_2000.tif,85-45,655938.00,6178744.00,656038.00,6178844.00
O2021_82_21_1_0004_00002040_13000_5000.tif,82-21,496992.00,6220266.00,497092.00,6220366.00
O2023_85_45_1_0026_00002356_3000_1000.tif,85-45,655087.00,6145325.00,655187.00,6145425.00
O2021_82_20_1_0024_00005079_0_11000.tif,82-20,496659.00,6220199.00,496759.00,6220299.00
O2021_82_20_1_0023_00004973_8000_11000.tif,82-20,496139.00,6220708.00,496239.00,6220808.00
O2021_82_20_1_0023_00004973_15000_11000.tif,82-20,496839.00,6220708.00,496939.00,6220808.00
O2023_85_45_1_0027_00002588_9000_0.tif,85-45,656321.00,6178944.00,656421.00,6179044.00
O2023_85_45_1_0024_00001567_6000_7000.tif,85-45,654195.00,6144967.00,654295.00,6145067.00
O2023_85_48_1_0053_00000198_4000_6000.tif,85-48,654823.00,6144916.00,654923.00,6145016.00
O2021_82_20_1_0024_00005079_3000_5000.tif,82-20,496959.00,6220799.00,497059.00,6220899.00
O2021_82_20_1_0024_00005079_12000_10000.tif,82-20,497859.00,6220299.00,497959.00,6220399.00
O2023_85_48_1_0054_00000563_0_6000.tif,85-48,655036.00,6145278.00,655136.00,6145378.00
O2023_85_45_1_0027_00002591_4000_7000.tif,85-45,655827.00,6178781.00,655927.00,6178881.00
O2023_85_45_1_0027_00002589_8000_3000.tif,85-45,656233.00,6178802.00,656333.00,6178902.00
O2023_85_45_1_0026_00002353_4000_6000.tif,85-45,655193.00,6145308.00,655293.00,6145408.00
O2021_82_20_1_0023_00004974_16000_9000.tif,82-20,496940.00,6220377.00,497040.00,6220477.00
O2023_85_48_1_0053_00000198_5000_7000.tif,85-48,654923.00,6144873.00,655023.00,6144973.00
O2023_85_45_1_0024_00001567_7000_6000.tif,85-45,654295.00,6144997.00,654395.00,6145097.00
O2021_82_20_1_0024_00005079_2000_4000.tif,82-20,496859.00,6220899.00,496959.00,6220999.00
O2023_85_45_1_0024_00001567_8000_6000.tif,85-45,654395.00,6144997.00,654495.00,6145097.00
O2021_82_20_1_0024_00005078_0_6000.tif,82-20,496658.00,6220167.00,496758.00,6220267.00
O2021_82_20_1_0024_00005079_11000_3000.tif,82-20,497759.00,6220999.00,497859.00,6221099.00
O2023_85_45_1_0025_00001589_8000_7000.tif,85-45,654909.00,6144806.00,655009.00,6144906.00
O2023_85_45_1_0028_00002924_5000_7000.tif,85-45,656483.00,6178583.00,656583.00,6178683.00
O2021_82_21_1_0004_00002039_9000_0.tif,82-21,496583.00,6220284.00,496683.00,6220384.00
O2023_85_48_1_0053_00000198_0_4000.tif,85-48,654423.00,6145116.00,654523.00,6145216.00
O2023_85_45_1_0027_00002590_8000_7000.tif,85-45,656230.00,6178619.00,656330.00,6178719.00
O2023_85_45_1_0027_00002587_3000_0.tif,85-45,655737.00,6178783.00,655837.00,6178883.00
O2023_85_45_1_0025_00001591_8840_5000.tif,85-45,655024.00,6145268.00,655124.00,6145368.00
O2023_85_45_1_0025_00001586_6000_0.tif,85-45,654729.00,6144955.00,654829.00,6145055.00
O2021_82_20_1_0023_00004974_14000_6000.tif,82-20,496740.00,6220677.00,496840.00,6220777.00
O2021_82_21_1_0004_00002040_12000_4000.tif,82-21,496892.00,6220366.00,496992.00,6220466.00
O2021_82_20_1_0024_00005080_9000_11000.tif,82-20,497558.00,6220731.00,497658.00,6220831.00
O2021_82_21_1_0005_00001868_3000_5000.tif,82-21,497120.00,6220255.00,497220.00,6220355.00
O2021_82_21_1_0004_00002039_6000_0.tif,82-21,496283.00,6220284.00,496383.00,6220384.00
O2023_85_45_1_0026_00002355_5000_2000.tif,85-45,655287.00,6145386.00,655387.00,6145486.00
O2023_85_45_1_0027_00002590_7000_7000.tif,85-45,656130.00,6178619.00,656230.00,6178719.00
O2021_82_20_1_0023_00004975_10000_1000.tif,82-20,496337.00,6220645.00,496437.00,6220745.00
O2021_82_20_1_0024_00005079_3000_8000.tif,82-20,496959.00,6220499.00,497059.00,6220599.00
O2021_82_20_1_0023_00004974_16000_4000.tif,82-20,496940.00,6220877.00,497040.00,6220977.00
O2023_85_45_1_0025_00001588_8000_4000.tif,85-45,654894.00,6144893.00,654994.00,6144993.00
O2021_82_21_1_0004_00002040_10000_6000.tif,82-21,496692.00,6220166.00,496792.00,6220266.00
O2021_82_20_1_0024_00005078_2000_7000.tif,82-20,496858.00,6220067.00,496958.00,6220167.00
O2021_82_21_1_0005_00001868_1000_7000.tif,82-21,496920.00,6220055.00,497020.00,6220155.00
O2023_85_48_1_0053_00000199_5000_4000.tif,85-48,654924.00,6144957.00,655024.00,6145057.00
O2023_85_48_1_0054_00000560_2000_0.tif,85-48,655228.00,6145402.00,655328.00,6145502.00
O2021_82_20_1_0023_00004975_12000_3000.tif,82-20,496537.00,6220445.00,496637.00,6220545.00
O2023_85_48_1_0053_00000202_5000_1000.tif,85-48,654919.00,6144783.00,655019.00,6144883.00
O2023_85_45_1_0027_00002590_5000_5000.tif,85-45,655930.00,6178760.00,656030.00,6178860.00
O2023_85_45_1_0025_00001588_7000_4000.tif,85-45,654794.00,6144893.00,654894.00,6144993.00
O2021_82_20_1_0024_00005077_13000_0.tif,82-20,497960.00,6220238.00,498060.00,6220338.00
O2021_82_21_1_0004_00002040_13000_8000.tif,82-21,496992.00,6219966.00,497092.00,6220066.00
O2021_82_20_1_0024_00005080_8000_11000.tif,82-20,497458.00,6220731.00,497558.00,6220831.00
O2021_82_21_1_0004_00002040_3000_6000.tif,82-21,495992.00,6220166.00,496092.00,6220266.00
O2021_82_21_1_0005_00001869_10000_1000.tif,82-21,497819.00,6220081.00,497919.00,6220181.00
O2023_85_45_1_0028_00002925_5000_4000.tif,85-45,656482.00,6178669.00,656582.00,6178769.00
O2021_82_20_1_0024_00005077_5000_0.tif,82-20,497160.00,6220238.00,497260.00,6220338.00
O2021_82_21_1_0005_00001868_3000_8000.tif,82-21,497120.00,6219955.00,497220.00,6220055.00
O2023_85_45_1_0028_00002925_4000_5000.tif,85-45,656382.00,6178569.00,656482.00,6178669.00
O2021_82_20_1_0024_00005079_8000_11000.tif,82-20,497459.00,6220199.00,497559.00,6220299.00
O2021_82_20_1_0024_00005079_1000_7000.tif,82-20,496759.00,6220599.00,496859.00,6220699.00
O2021_82_20_1_0024_00005080_10000_10000.tif,82-20,497658.00,6220831.00,497758.00,6220931.00
O2021_82_20_1_0024_00005078_3000_6000.tif,82-20,496958.00,6220167.00,497058.00,6220267.00
O2021_82_21_1_0005_00001868_0_2000.tif,82-21,496820.00,6220555.00,496920.00,6220655.00
O2023_85_48_1_0053_00000199_4000_5000.tif,85-48,654824.00,6144857.00,654924.00,6144957.00
O2021_82_20_1_0024_00005079_13000_10000.tif,82-20,497959.00,6220299.00,498059.00,6220399.00
O2021_82_20_1_0023_00004975_13000_2000.tif,82-20,496637.00,6220545.00,496737.00,6220645.00
O2021_82_20_1_0024_00005077_6000_1000.tif,82-20,497260.00,6220138.00,497360.00,6220238.00
O2021_82_20_1_0024_00005079_2000_9000.tif,82-20,496859.00,6220399.00,496959.00,6220499.00
O2021_82_20_1_0024_00005077_11000_1000.tif,82-20,497760.00,6220138.00,497860.00,6220238.00
O2021_82_20_1_0023_00004973_9000_11000.tif,82-20,496239.00,6220708.00,496339.00,6220808.00
O2021_82_20_1_0023_00004973_14000_11000.tif,82-20,496739.00,6220708.00,496839.00,6220808.00
O2021_82_20_1_0023_00004974_16000_10000.tif,82-20,496940.00,6220277.00,497040.00,6220377.00
O2021_82_20_1_0024_00005077_9000_1000.tif,82-20,497560.00,6220138.00,497660.00,6220238.00
O2021_82_21_1_0004_00002040_11000_7000.tif,82-21,496792.00,6220066.00,496892.00,6220166.00
O2023_85_45_1_0027_00002586_4000_2000.tif,85-45,655836.00,6178421.00,655936.00,6178521.00
O2021_82_20_1_0023_00004974_8000_3000.tif,82-20,496140.00,6220977.00,496240.00,6221077.00
O2021_82_21_1_0004_00002040_6000_3000.tif,82-21,496292.00,6220466.00,496392.00,6220566.00
O2021_82_20_1_0023_00004975_14000_8000.tif,82-20,496737.00,6219945.00,496837.00,6220045.00
O2021_82_20_1_0024_00005078_12000_3000.tif,82-20,497858.00,6220467.00,497958.00,6220567.00
O2021_82_20_1_0024_00005079_5000_3000.tif,82-20,497159.00,6220999.00,497259.00,6221099.00
O2021_82_21_1_0004_00002039_11000_0.tif,82-21,496783.00,6220284.00,496883.00,6220384.00
O2021_82_21_1_0004_00002040_9000_3000.tif,82-21,496592.00,6220466.00,496692.00,6220566.00
O2021_82_21_1_0005_00001868_11000_3000.tif,82-21,497920.00,6220455.00,498020.00,6220555.00
O2021_82_20_1_0023_00004974_7000_3000.tif,82-20,496040.00,6220977.00,496140.00,6221077.00
O2021_82_20_1_0024_00005080_4000_9000.tif,82-20,497058.00,6220931.00,497158.00,6221031.00
O2021_82_20_1_0024_00005078_7000_2000.tif,82-20,497358.00,6220567.00,497458.00,6220667.00
O2021_82_21_1_0005_00001868_4000_2000.tif,82-21,497220.00,6220555.00,497320.00,6220655.00
O2023_85_48_1_0054_00000562_0_5000.tif,85-48,655033.00,6145220.00,655133.00,6145320.00
O2021_82_20_1_0023_00004973_9000_9000.tif,82-20,496239.00,6220908.00,496339.00,6221008.00
O2021_82_20_1_0024_00005078_8000_2000.tif,82-20,497458.00,6220567.00,497558.00,6220667.00
O2021_82_21_1_0004_00002040_15000_3000.tif,82-21,497192.00,6220466.00,497292.00,6220566.00
O2023_85_45_1_0025_00001590_1000_5000.tif,85-45,654225.00,6145108.00,654325.00,6145208.00
O2023_85_48_1_0052_00000186_5000_7000.tif,85-48,654321.00,6145063.00,654421.00,6145163.00
O2021_82_20_1_0023_00004973_6000_9000.tif,82-20,495939.00,6220908.00,496039.00,6221008.00
O2021_82_20_1_0024_00005079_0_5000.tif,82-20,496659.00,6220799.00,496759.00,6220899.00
O2023_85_45_1_0025_00001589_8870_2000.tif,85-45,654996.00,6145250.00,655096.00,6145350.00
O2021_82_20_1_0024_00005078_9000_3000.tif,82-20,497558.00,6220467.00,497658.00,6220567.00
O2021_82_20_1_0023_00004974_8000_11000.tif,82-20,496140.00,6220177.00,496240.00,6220277.00
O2021_82_21_1_0004_00002040_14000_2000.tif,82-21,497092.00,6220566.00,497192.00,6220666.00
O2021_82_20_1_0023_00004974_14000_10000.tif,82-20,496740.00,6220277.00,496840.00,6220377.00
O2023_85_48_1_0052_00000186_4000_6000.tif,85-48,654221.00,6145103.00,654321.00,6145203.00
O2023_85_45_1_0027_00002588_2000_5000.tif,85-45,655638.00,6178444.00,655738.00,6178544.00
O2021_82_20_1_0023_00004973_16000_11000.tif,82-20,496939.00,6220708.00,497039.00,6220808.00
O2021_82_20_1_0023_00004973_7000_8000.tif,82-20,496039.00,6221008.00,496139.00,6221108.00
O2021_82_20_1_0023_00004973_16000_9000.tif,82-20,496939.00,6220908.00,497039.00,6221008.00
O2023_85_45_1_0027_00002587_8000_2000.tif,85-45,656237.00,6178583.00,656337.00,6178683.00
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,655087.00,6145186.00,655187.00,6145286.00
O2021_82_20_1_0024_00005078_6000_3000.tif,82-20,497258.00,6220467.00,497358.00,6220567.00
O2021_82_21_1_0005_00001868_5000_3000.tif,82-21,497320.00,6220455.00,497420.00,6220555.00
O2021_82_20_1_0024_00005079_11000_10000.tif,82-20,497759.00,6220299.00,497859.00,6220399.00
O2021_82_20_1_0023_00004975_16000_7000.tif,82-20,496937.00,6220045.00,497037.00,6220145.00
O2021_82_20_1_0023_00004973_8000_8000.tif,82-20,496139.00,6221008.00,496239.00,6221108.00
O2023_85_45_1_0028_00002928_0_0.tif,85-45,655988.00,6178596.00,656088.00,6178696.00
O2021_82_20_1_0024_00005078_13000_2000.tif,82-20,497958.00,6220567.00,498058.00,6220667.00
O2021_82_20_1_0024_00005080_12000_10000.tif,82-20,497858.00,6220831.00,497958.00,6220931.00
O2021_82_21_1_0005_00001869_7000_2000.tif,82-21,497519.00,6219981.00,497619.00,6220081.00
O2021_82_21_1_0005_00001868_10000_2000.tif,82-21,497820.00,6220555.00,497920.00,6220655.00
O2021_82_21_1_0004_00002040_8000_2000.tif,82-21,496492.00,6220566.00,496592.00,6220666.00
O2023_85_45_1_0028_00002923_0_6000.tif,85-45,655981.00,6178788.00,656081.00,6178888.00
O2023_85_48_1_0054_00000560_0_1000.tif,85-48,655028.00,6145302.00,655128.00,6145402.00
O2023_85_45_1_0026_00002359_1000_1000.tif,85-45,654891.00,6144851.00,654991.00,6144951.00
O2021_82_21_1_0005_00001869_8000_2000.tif,82-21,497619.00,6219981.00,497719.00,6220081.00
O2021_82_21_1_0004_00002040_7000_2000.tif,82-21,496392.00,6220566.00,496492.00,6220666.00
O2023_85_45_1_0026_00002145_8780_1000.tif,85-45,655665.00,6178809.00,655765.00,6178909.00
O2021_82_20_1_0024_00005079_10000_10000.tif,82-20,497659.00,6220299.00,497759.00,6220399.00
O2021_82_21_1_0004_00002040_10000_0.tif,82-21,496692.00,6220766.00,496792.00,6220866.00
O2023_85_45_1_0025_00001589_3000_3000.tif,85-45,654409.00,6145150.00,654509.00,6145250.00
O2023_85_45_1_0024_00001568_8760_4000.tif,85-45,654463.00,6145037.00,654563.00,6145137.00
O2021_82_20_1_0023_00004974_15000_10000.tif,82-20,496840.00,6220277.00,496940.00,6220377.00
O2023_85_45_1_0028_00002925_3000_2000.tif,85-45,656282.00,6178869.00,656382.00,6178969.00
O2023_85_45_1_0026_00002142_8780_7000.tif,85-45,655673.00,6178757.00,655773.00,6178857.00
O2021_82_21_1_0005_00001868_1000_0.tif,82-21,496920.00,6220755.00,497020.00,6220855.00
O2023_85_45_1_0027_00002589_2000_6000.tif,85-45,655633.00,6178502.00,655733.00,6178602.00
O2021_82_20_1_0023_00004974_9000_11000.tif,82-20,496240.00,6220177.00,496340.00,6220277.00
O2021_82_20_1_0023_00004975_9000_1000.tif,82-20,496237.00,6220645.00,496337.00,6220745.00
O2021_82_21_1_0005_00001868_8000_1000.tif,82-21,497620.00,6220655.00,497720.00,6220755.00
O2023_85_45_1_0026_00002358_1000_2000.tif,85-45,654889.00,6144910.00,654989.00,6145010.00
O2021_82_20_1_0023_00004975_13000_0.tif,82-20,496637.00,6220745.00,496737.00,6220845.00
O2021_82_20_1_0023_00004976_10000_0.tif,82-20,496336.00,6220212.00,496436.00,6220312.00
O2023_85_45_1_0028_00002923_3000_7000.tif,85-45,656281.00,6178737.00,656381.00,6178837.00
O2023_85_45_1_0025_00001590_2000_6000.tif,85-45,654325.00,6145008.00,654425.00,6145108.00
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,654887.00,6144986.00,654987.00,6145086.00
O2021_82_20_1_0024_00005077_0_3000.tif,82-20,496660.00,6219938.00,496760.00,6220038.00
O2021_82_20_1_0023_00004975_6000_1000.tif,82-20,495937.00,6220645.00,496037.00,6220745.00
O2021_82_21_1_0005_00001868_7000_1000.tif,82-21,497520.00,6220655.00,497620.00,6220755.00
O2021_82_20_1_0024_00005078_4000_1000.tif,82-20,497058.00,6220667.00,497158.00,6220767.00
O2021_82_20_1_0023_00004976_14000_2000.tif,82-20,496736.00,6220012.00,496836.00,6220112.00
O2021_82_20_1_0024_00005080_13000_10000.tif,82-20,497958.00,6220831.00,498058.00,6220931.00
O2023_85_45_1_0025_00001588_1000_2000.tif,85-45,654194.00,6145093.00,654294.00,6145193.00
O2023_85_48_1_0053_00000196_6000_5000.tif,85-48,655022.00,6145333.00,655122.00,6145433.00
O2021_82_20_1_0023_00004975_14000_5000.tif,82-20,496737.00,6220245.00,496837.00,6220345.00
O2023_85_48_1_0053_00000195_8780_7000.tif,85-48,655299.00,6145357.00,655399.00,6145457.00
O2021_82_20_1_0023_00004976_15000_3000.tif,82-20,496836.00,6219912.00,496936.00,6220012.00
O2023_85_45_1_0028_00002926_5000_1000.tif,85-45,656485.00,6178813.00,656585.00,6178913.00
O2021_82_20_1_0023_00004975_15000_4000.tif,82-20,496837.00,6220345.00,496937.00,6220445.00
O2023_85_48_1_0053_00000196_7000_4000.tif,85-48,655122.00,6145433.00,655222.00,6145533.00
O2023_85_48_1_0054_00000562_2000_3000.tif,85-48,655233.00,6145420.00,655333.00,6145520.00
O2023_85_45_1_0027_00002587_4000_1000.tif,85-45,655837.00,6178683.00,655937.00,6178783.00
O2021_82_21_1_0004_00002039_16000_3000.tif,82-21,497283.00,6219984.00,497383.00,6220084.00
O2023_85_48_1_0053_00000196_8000_4000.tif,85-48,655222.00,6145433.00,655322.00,6145533.00
O2023_85_45_1_0025_00001590_3000_7000.tif,85-45,654425.00,6144966.00,654525.00,6145066.00
O2021_82_20_1_0023_00004974_11000_3000.tif,82-20,496440.00,6220977.00,496540.00,6221077.00
O2021_82_21_1_0004_00002040_4000_1000.tif,82-21,496092.00,6220666.00,496192.00,6220766.00
O2023_85_45_1_0027_00002589_3000_7000.tif,85-45,655733.00,6178460.00,655833.00,6178560.00
O2023_85_45_1_0024_00001568_8000_4000.tif,85-45,654387.00,6145037.00,654487.00,6145137.00
O2023_85_48_1_0054_00000564_2000_6000.tif,85-48,655239.00,6145434.00,655339.00,6145534.00
O2021_82_21_1_0005_00001869_4000_1000.tif,82-21,497219.00,6220081.00,497319.00,6220181.00
O2021_82_21_1_0005_00001869_0_1000.tif,82-21,496819.00,6220081.00,496919.00,6220181.00
O2021_82_20_1_0024_00005078_10000_1000.tif,82-20,497658.00,6220667.00,497758.00,6220767.00
O2021_82_20_1_0024_00005079_0_8000.tif,82-20,496659.00,6220499.00,496759.00,6220599.00
O2023_85_45_1_0024_00001568_7000_4000.tif,85-45,654287.00,6145037.00,654387.00,6145137.00
O2023_85_45_1_0027_00002585_2000_0.tif,85-45,655633.00,6178460.00,655733.00,6178560.00
O2021_82_20_1_0023_00004975_10000_3000.tif,82-20,496337.00,6220445.00,496437.00,6220545.00
O2021_82_21_1_0005_00001868_3000_7000.tif,82-21,497120.00,6220055.00,497220.00,6220155.00
O2023_85_45_1_0028_00002926_0_2000.tif,85-45,655985.00,6178713.00,656085.00,6178813.00
O2021_82_20_1_0023_00004974_14000_4000.tif,82-20,496740.00,6220877.00,496840.00,6220977.00
O2021_82_21_1_0004_00002040_12000_6000.tif,82-21,496892.00,6220166.00,496992.00,6220266.00
O2021_82_20_1_0024_00005079_1000_8000.tif,82-20,496759.00,6220499.00,496859.00,6220599.00
O2023_85_45_1_0026_00002356_2000_2000.tif,85-45,654987.00,6145225.00,655087.00,6145325.00
O2023_85_45_1_0025_00001589_8000_5000.tif,85-45,654909.00,6144950.00,655009.00,6145050.00
O2021_82_21_1_0004_00002039_3000_3000.tif,82-21,495983.00,6219984.00,496083.00,6220084.00
O2021_82_20_1_0024_00005078_0_4000.tif,82-20,496658.00,6220367.00,496758.00,6220467.00
O2021_82_20_1_0024_00005077_2000_0.tif,82-20,496860.00,6220238.00,496960.00,6220338.00
O2021_82_21_1_0004_00002040_11000_8000.tif,82-21,496792.00,6219966.00,496892.00,6220066.00
O2023_85_45_1_0026_00002353_5000_5000.tif,85-45,655293.00,6145408.00,655393.00,6145508.00
O2023_85_45_1_0025_00001589_7000_5000.tif,85-45,654809.00,6144950.00,654909.00,6145050.00
O2023_85_48_1_0053_00000198_5000_5000.tif,85-48,654923.00,6145016.00,655023.00,6145116.00
O2021_82_20_1_0023_00004974_10000_10000.tif,82-20,496340.00,6220277.00,496440.00,6220377.00
O2021_82_20_1_0023_00004973_12000_11000.tif,82-20,496539.00,6220708.00,496639.00,6220808.00
O2021_82_20_1_0024_00005079_2000_6000.tif,82-20,496859.00,6220699.00,496959.00,6220799.00
O2023_85_45_1_0024_00001567_6000_5000.tif,85-45,654195.00,6145097.00,654295.00,6145197.00
O2023_85_45_1_0026_00002144_8770_6000.tif,85-45,655665.00,6178467.00,655765.00,6178567.00
O2021_82_20_1_0024_00005079_3000_7000.tif,82-20,496959.00,6220599.00,497059.00,6220699.00
O2023_85_45_1_0028_00002924_0_6000.tif,85-45,655983.00,6178629.00,656083.00,6178729.00
O2023_85_45_1_0024_00001567_8720_6000.tif,85-45,654467.00,6144997.00,654567.00,6145097.00
O2021_82_20_1_0024_00005078_2000_8000.tif,82-20,496858.00,6219967.00,496958.00,6220067.00
O2021_82_21_1_0005_00001868_1000_8000.tif,82-21,496920.00,6219955.00,497020.00,6220055.00
O2021_82_20_1_0023_00004974_15000_5000.tif,82-20,496840.00,6220777.00,496940.00,6220877.00
O2021_82_21_1_0004_00002040_13000_7000.tif,82-21,496992.00,6220066.00,497092.00,6220166.00
O2023_85_45_1_0026_00002145_8000_5000.tif,85-45,655587.00,6178409.00,655687.00,6178509.00
O2023_85_48_1_0053_00000200_3000_3000.tif,85-48,654723.00,6144897.00,654823.00,6144997.00
O2021_82_20_1_0024_00005077_13000_1000.tif,82-20,497960.00,6220138.00,498060.00,6220238.00
O2023_85_45_1_0028_00002924_4000_4000.tif,85-45,656383.00,6178829.00,656483.00,6178929.00
O2021_82_20_1_0023_00004975_11000_2000.tif,82-20,496437.00,6220545.00,496537.00,6220645.00
O2021_82_20_1_0024_00005077_4000_1000.tif,82-20,497060.00,6220138.00,497160.00,6220238.00
O2021_82_20_1_0024_00005078_1000_6000.tif,82-20,496758.00,6220167.00,496858.00,6220267.00
O2021_82_21_1_0005_00001868_2000_6000.tif,82-21,497020.00,6220155.00,497120.00,6220255.00
O2021_82_21_1_0005_00001869_5000_0.tif,82-21,497319.00,6220181.00,497419.00,6220281.00
O2021_82_21_1_0004_00002040_11000_5000.tif,82-21,496792.00,6220266.00,496892.00,6220366.00
